Year,Area,Economic activity,Size of establishment,Division of industry,Level of education IT personal (Total),Lower high vocational,High vocational certificate,Bachelor's degree,Master's degree,Doctorate and higher degree
2019,Total,02) Manufacturing,03) 16 - 25 persons,17) Manufacture of paper and paper products,18.5846,0.0,9.6,8.9846,0.0,0.0
2019,Total,02) Manufacturing,03) 16 - 25 persons,18) Printing and reproduction of recorded media,108.61,0.0,21.7844,84.6257,2.2,0.0
2019,Total,02) Manufacturing,03) 16 - 25 persons,19) Manufacture of coke and refined petroleum products,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,03) 16 - 25 persons,20) Manufacture of chemicals and chemical products,47.5311,0.0,0.0,40.622,3.4545,3.4545
2019,Total,02) Manufacturing,03) 16 - 25 persons,"21) Manufacture of pharmaceuticals, medicinal chemical and botanical products",7.775,0.0,0.0,5.65,2.125,0.0
2019,Total,02) Manufacturing,03) 16 - 25 persons,22) Manufacture of rubber and plastics products,13.8389,0.0,7.2436,6.5953,0.0,0.0
2019,Total,02) Manufacturing,03) 16 - 25 persons,23) Manufacture of other non-metallic mineral products,127.0731,18.4737,53.1153,49.3262,6.1579,0.0
2019,Total,02) Manufacturing,03) 16 - 25 persons,24) Manufacture of basic metals,34.9375,3.75,7.5,16.1875,3.75,3.75
2019,Total,02) Manufacturing,03) 16 - 25 persons,"25) Manufacture of fabricated metal products, except machinery and equipment",93.9741,0.0,64.4834,29.4907,0.0,0.0
2019,Total,02) Manufacturing,03) 16 - 25 persons,"26) Manufacture of computer, electronic and optical products",30.0,0.0,0.0,20.0,10.0,0.0
2019,Total,02) Manufacturing,03) 16 - 25 persons,27) Manufacture of electrical equipment,44.9743,0.0,0.0,44.9743,0.0,0.0
2019,Total,02) Manufacturing,03) 16 - 25 persons,28) Manufacture of machinery and equipment n.e.c.,67.8881,2.3333,7.9,57.6547,0.0,0.0
2019,Total,02) Manufacturing,03) 16 - 25 persons,"29) Manufacture of motor vehicles, trailers and semi-trailers",17.9177,1.0,2.0,14.9177,0.0,0.0
2019,Total,02) Manufacturing,03) 16 - 25 persons,30) Manufacture of other transport equipment,6.375,0.0,0.0,4.25,2.125,0.0
2019,Total,02) Manufacturing,03) 16 - 25 persons,31) Manufacture of furniture,135.8667,0.0,0.0,135.8667,0.0,0.0
2019,Total,02) Manufacturing,03) 16 - 25 persons,32) Other manufacturing,31.8774,0.0,6.125,25.7524,0.0,0.0
2019,Total,02) Manufacturing,03) 16 - 25 persons,33) Repair and installation of machinery and equipment,64.1814,8.4215,6.8382,48.9215,0.0,0.0
2019,Total,02) Manufacturing,03) 16 - 25 persons,37) Sewerage,3.0,0.0,0.0,3.0,0.0,0.0
2019,Total,02) Manufacturing,03) 16 - 25 persons,"38) Waste collection, treatment and disposal activities; materials recovery",20.4333,0.0,7.3333,13.1,0.0,0.0
2019,Total,02) Manufacturing,03) 16 - 25 persons,39) Remediation activities and other waste management services,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,03) 16 - 25 persons,Total,961.3579,33.9785,222.7858,662.2285,35.1602,7.2045
2019,Total,02) Manufacturing,04) 26 - 30 persons,10) Manufacture of food products,26.42,0.0,0.0,26.42,0.0,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,11) Manufacture of beverages,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,12) Manufacture of tobacco products,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,13) Manufacture of textiles,5.8667,0.0,5.8667,0.0,0.0,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,14) Manufacture of wearing apparel,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,15) Manufacture of leather and related products,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,"16) Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",6.075,0.0,0.0,6.075,0.0,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,17) Manufacture of paper and paper products,3.2,0.0,0.0,3.2,0.0,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,18) Printing and reproduction of recorded media,33.8929,0.0,6.375,27.5179,0.0,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,19) Manufacture of coke and refined petroleum products,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,20) Manufacture of chemicals and chemical products,15.5872,0.0,5.7936,6.5714,0.0,3.2222
2019,Total,02) Manufacturing,04) 26 - 30 persons,"21) Manufacture of pharmaceuticals, medicinal chemical and botanical products",0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,22) Manufacture of rubber and plastics products,13.125,0.0,0.0,10.5,2.625,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,23) Manufacture of other non-metallic mineral products,6.3485,2.0909,0.0,4.2576,0.0,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,24) Manufacture of basic metals,31.1667,0.0,10.5,17.6667,3.0,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,"25) Manufacture of fabricated metal products, except machinery and equipment",4.5,0.0,3.0,1.5,0.0,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,"26) Manufacture of computer, electronic and optical products",0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,27) Manufacture of electrical equipment,55.25,0.0,24.75,27.5,3.0,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,28) Manufacture of machinery and equipment n.e.c.,43.5237,0.0,13.3015,30.2222,0.0,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,"29) Manufacture of motor vehicles, trailers and semi-trailers",13.5714,2.3333,4.6667,6.5714,0.0,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,30) Manufacture of other transport equipment,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,31) Manufacture of furniture,91.9,70.2,7.8,13.9,0.0,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,32) Other manufacturing,5.25,0.0,0.0,5.25,0.0,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,33) Repair and installation of machinery and equipment,1.6667,0.0,0.0,1.6667,0.0,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,37) Sewerage,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,"38) Waste collection, treatment and disposal activities; materials recovery",0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,04) 26 - 30 persons,Total,357.3438,74.6242,82.0535,188.8189,8.625,3.2222
2019,Total,02) Manufacturing,05) 31 - 50 persons,10) Manufacture of food products,257.0669,0.0,24.8871,222.713,9.4667,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,11) Manufacture of beverages,28.0333,3.2333,6.4667,18.3334,0.0,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,12) Manufacture of tobacco products,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,13) Manufacture of textiles,78.2917,0.0,21.1042,54.3542,2.8333,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,14) Manufacture of wearing apparel,56.1644,0.0,1.625,54.5394,0.0,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,15) Manufacture of leather and related products,18.3333,2.0,6.3333,10.0,0.0,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,"16) Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",28.766,3.8462,7.6924,17.2274,0.0,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,17) Manufacture of paper and paper products,63.3092,3.0,4.9412,55.368,0.0,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,18) Printing and reproduction of recorded media,115.1667,6.0,33.3333,75.8333,0.0,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,19) Manufacture of coke and refined petroleum products,12.0,0.0,0.0,6.0,6.0,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,20) Manufacture of chemicals and chemical products,245.1349,4.0476,20.5703,209.4551,11.0618,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,"21) Manufacture of pharmaceuticals, medicinal chemical and botanical products",25.5556,0.0,0.0,12.7778,7.6667,5.1111
2019,Total,02) Manufacturing,05) 31 - 50 persons,22) Manufacture of rubber and plastics products,250.5556,0.0,75.8667,152.9778,21.7111,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,23) Manufacture of other non-metallic mineral products,49.5707,0.0,22.2222,27.3485,0.0,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,24) Manufacture of basic metals,37.1197,0.0,2.8889,29.7308,4.5,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,"25) Manufacture of fabricated metal products, except machinery and equipment",108.2435,7.55,32.4,68.2935,0.0,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,"26) Manufacture of computer, electronic and optical products",29.6667,3.0,8.6667,15.6667,2.3333,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,27) Manufacture of electrical equipment,60.7,0.0,15.1875,44.5125,1.0,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,28) Manufacture of machinery and equipment n.e.c.,66.9027,0.0,5.0588,61.8439,0.0,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,"29) Manufacture of motor vehicles, trailers and semi-trailers",10.0,0.0,2.0,8.0,0.0,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,30) Manufacture of other transport equipment,11.4,1.6,1.6,8.2,0.0,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,31) Manufacture of furniture,30.2063,0.0,8.2857,21.9205,0.0,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,32) Other manufacturing,33.6571,0.0,3.2,30.4571,0.0,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,33) Repair and installation of machinery and equipment,65.7047,4.8333,16.4381,39.9476,4.4857,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,37) Sewerage,6.0,0.0,2.0,4.0,0.0,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,"38) Waste collection, treatment and disposal activities; materials recovery",6.0,0.0,0.0,6.0,0.0,0.0
2019,Total,02) Manufacturing,05) 31 - 50 persons,Total,1693.549,39.1104,322.7681,1255.5005,71.0586,5.1111
2019,Total,02) Manufacturing,06) 51 -  200 persons,10) Manufacture of food products,2285.2167,726.8778,510.15,989.8501,58.3389,0.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,11) Manufacture of beverages,59.5871,0.0,9.5238,48.3967,1.6667,0.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,12) Manufacture of tobacco products,1.0,0.0,0.0,1.0,0.0,0.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,13) Manufacture of textiles,485.2738,36.4616,156.3627,259.2187,33.2308,0.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,14) Manufacture of wearing apparel,528.4999,10.6875,116.4389,401.3735,0.0,0.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,15) Manufacture of leather and related products,261.3435,8.6667,5.7778,241.1213,5.7778,0.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,"16) Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",67.2687,0.0,17.8751,49.3936,0.0,0.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,17) Manufacture of paper and paper products,222.2973,3.3158,29.8158,135.3036,53.8621,0.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,18) Printing and reproduction of recorded media,174.5143,0.0,8.8571,160.1904,5.4667,0.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,19) Manufacture of coke and refined petroleum products,117.7778,13.3333,31.3333,71.2223,1.8889,0.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,20) Manufacture of chemicals and chemical products,531.9026,2.8,63.3286,460.3098,5.4643,0.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,"21) Manufacture of pharmaceuticals, medicinal chemical and botanical products",97.8241,1.0,14.1538,78.7417,3.9286,0.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,22) Manufacture of rubber and plastics products,683.4715,31.0321,129.7107,427.1212,25.0619,70.5455
2019,Total,02) Manufacturing,06) 51 -  200 persons,23) Manufacture of other non-metallic mineral products,206.3451,5.7308,25.4944,151.8758,23.244,0.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,24) Manufacture of basic metals,321.0109,0.0,88.1191,221.9394,10.9524,0.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,"25) Manufacture of fabricated metal products, except machinery and equipment",567.7971,0.0,82.0375,456.3846,29.375,0.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,"26) Manufacture of computer, electronic and optical products",232.5416,0.0,26.3333,196.5416,9.6666,0.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,27) Manufacture of electrical equipment,422.5401,9.3,117.0862,281.9126,14.2412,0.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,28) Manufacture of machinery and equipment n.e.c.,324.524,0.0,61.6527,231.9245,30.9468,0.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,"29) Manufacture of motor vehicles, trailers and semi-trailers",402.7671,15.4286,104.0536,247.2147,36.0703,0.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,30) Manufacture of other transport equipment,72.9833,1.5833,9.7666,49.0499,12.5833,0.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,31) Manufacture of furniture,231.4222,13.3194,28.925,185.4088,3.7692,0.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,32) Other manufacturing,396.8001,0.0,69.5636,250.0364,53.2,24.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,33) Repair and installation of machinery and equipment,142.359,16.6667,62.4871,59.8717,3.3333,0.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,37) Sewerage,2.0,0.0,0.0,2.0,0.0,0.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,"38) Waste collection, treatment and disposal activities; materials recovery",10.375,0.0,0.0,10.375,0.0,0.0
2019,Total,02) Manufacturing,06) 51 -  200 persons,Total,8849.4428,896.2036,1768.8467,5667.7779,422.0688,94.5455
2019,Total,02) Manufacturing,07) More than 200 persons,10) Manufacture of food products,3002.6192,305.0088,836.9627,1704.216,153.6772,2.754
2019,Total,02) Manufacturing,07) More than 200 persons,11) Manufacture of beverages,208.0665,10.6667,39.2333,141.7666,16.4,0.0
2019,Total,02) Manufacturing,07) More than 200 persons,12) Manufacture of tobacco products,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,07) More than 200 persons,13) Manufacture of textiles,342.3445,10.5778,127.7556,189.8945,12.9167,1.2
2019,Total,02) Manufacturing,07) More than 200 persons,14) Manufacture of wearing apparel,369.2779,15.2829,114.55,224.5411,14.9037,0.0
2019,Total,02) Manufacturing,07) More than 200 persons,15) Manufacture of leather and related products,228.2728,23.5454,66.182,136.5455,2.0,0.0
2019,Total,02) Manufacturing,07) More than 200 persons,"16) Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",67.8889,0.0,7.3333,55.0001,5.5556,0.0
2019,Total,02) Manufacturing,07) More than 200 persons,17) Manufacture of paper and paper products,492.1214,3.1,38.1143,441.5214,7.8357,1.55
2019,Total,02) Manufacturing,07) More than 200 persons,18) Printing and reproduction of recorded media,49.0666,3.9,5.2,38.6333,1.3333,0.0
2019,Total,02) Manufacturing,07) More than 200 persons,19) Manufacture of coke and refined petroleum products,267.7714,0.0,3.2,172.0857,92.4857,0.0
2019,Total,02) Manufacturing,07) More than 200 persons,20) Manufacture of chemicals and chemical products,1045.1973,11.6138,506.1111,495.0474,32.4247,0.0
2019,Total,02) Manufacturing,07) More than 200 persons,"21) Manufacture of pharmaceuticals, medicinal chemical and botanical products",234.7221,2.8556,5.5779,209.6777,16.6111,0.0
2019,Total,02) Manufacturing,07) More than 200 persons,22) Manufacture of rubber and plastics products,1448.5346,143.0481,317.6683,952.6781,35.1389,0.0
2019,Total,02) Manufacturing,07) More than 200 persons,23) Manufacture of other non-metallic mineral products,741.9286,44.1429,250.5952,410.8572,36.3333,0.0
2019,Total,02) Manufacturing,07) More than 200 persons,24) Manufacture of basic metals,544.2332,24.4167,126.6762,351.061,39.3708,2.7083
2019,Total,02) Manufacturing,07) More than 200 persons,"25) Manufacture of fabricated metal products, except machinery and equipment",531.962,19.4792,70.1705,392.9572,47.5846,1.7708
2019,Total,02) Manufacturing,07) More than 200 persons,"26) Manufacture of computer, electronic and optical products",2155.8741,188.8227,490.0264,1270.2792,180.1138,26.6319
2019,Total,02) Manufacturing,07) More than 200 persons,27) Manufacture of electrical equipment,488.2602,3.0,92.184,351.7421,41.3338,0.0
2019,Total,02) Manufacturing,07) More than 200 persons,28) Manufacture of machinery and equipment n.e.c.,562.2543,6.0909,151.3364,381.5227,23.3045,0.0
