Year,Area,Economic activity,Size of establishment,Division of industry,Number of establishments needing ICT personnel,Total of Need (ICT personnel ),Need - Chief Information Officer - CIO  ,Need - Information Technology Department Manager,Need - Computer System  Designers and Analysts  ,Need - Computer Programmer,Need - Computer Associate Professionals,Need - Others
2015,1) Municipal Area,06) Information and Communication,04) 26 - 30 persons,63) Information service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,06) Information and Communication,04) 26 - 30 persons,Total,14.4644,63.0364,0.0,0.0,38.8576,14.5716,9.6072,0.0
2015,1) Municipal Area,06) Information and Communication,05) 31 - 50 persons,58) Publishing activities,3.1667,3.1667,0.0,0.0,0.0,3.1667,0.0,0.0
2015,1) Municipal Area,06) Information and Communication,05) 31 - 50 persons,"59) Motion picture, video and television programme production, sound recording and music publishing activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,06) Information and Communication,05) 31 - 50 persons,60) Programming and broadcasting activities,2.0,7.0,0.0,0.0,3.0,2.0,2.0,0.0
2015,1) Municipal Area,06) Information and Communication,05) 31 - 50 persons,61) Telecommunications,3.3333,48.666,0.0,0.0,46.666,0.0,2.0,0.0
2015,1) Municipal Area,06) Information and Communication,05) 31 - 50 persons,"62) Computer programming, consultancy and related activities",5.25,21.0,0.0,0.0,0.0,21.0,0.0,0.0
2015,1) Municipal Area,06) Information and Communication,05) 31 - 50 persons,63) Information service activities,2.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0
2015,1) Municipal Area,06) Information and Communication,05) 31 - 50 persons,Total,15.75,85.8327,0.0,0.0,51.666,30.1667,4.0,0.0
2015,1) Municipal Area,06) Information and Communication,06) 51 -  200 persons,58) Publishing activities,9.2727,112.2725,2.0909,22.1818,31.9999,50.909,5.0909,0.0
2015,1) Municipal Area,06) Information and Communication,06) 51 -  200 persons,"59) Motion picture, video and television programme production, sound recording and music publishing activities",10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0
2015,1) Municipal Area,06) Information and Communication,06) 51 -  200 persons,60) Programming and broadcasting activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,06) Information and Communication,06) 51 -  200 persons,61) Telecommunications,11.2666,46.7998,0.0,4.9333,19.2666,4.7333,17.8666,0.0
2015,1) Municipal Area,06) Information and Communication,06) 51 -  200 persons,"62) Computer programming, consultancy and related activities",26.4616,165.385,0.0,16.5385,49.6155,89.3079,9.9231,0.0
2015,1) Municipal Area,06) Information and Communication,06) 51 -  200 persons,63) Information service activities,1.25,1.25,0.0,0.0,0.0,0.0,1.25,0.0
2015,1) Municipal Area,06) Information and Communication,06) 51 -  200 persons,Total,58.2509,335.7073,2.0909,43.6536,100.882,144.9502,44.1306,0.0
2015,1) Municipal Area,06) Information and Communication,07) More than 200 persons,58) Publishing activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,06) Information and Communication,07) More than 200 persons,"59) Motion picture, video and television programme production, sound recording and music publishing activities",2.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
2015,1) Municipal Area,06) Information and Communication,07) More than 200 persons,60) Programming and broadcasting activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1) Municipal Area,06) Information and Communication,07) More than 200 persons,61) Telecommunications,1.75,21.0,0.0,3.5,17.5,0.0,0.0,0.0
2015,1) Municipal Area,06) Information and Communication,07) More than 200 persons,"62) Computer programming, consultancy and related activities",6.0,186.0,0.0,0.0,6.0,157.5,22.5,0.0
2015,1) Municipal Area,06) Information and Communication,07) More than 200 persons,63) Information service activities,3.0,10.5,0.0,0.0,1.5,6.0,3.0,0.0
2015,1) Municipal Area,06) Information and Communication,07) More than 200 persons,Total,12.75,221.5,0.0,3.5,25.0,163.5,29.5,0.0
2015,1) Municipal Area,06) Information and Communication,Total,58) Publishing activities,59.7047,203.25,2.0909,22.1818,45.3333,97.4092,36.2348,0.0
2015,1) Municipal Area,06) Information and Communication,Total,"59) Motion picture, video and television programme production, sound recording and music publishing activities",42.6424,49.1853,0.0,0.0,14.2522,12.3902,22.5429,0.0
2015,1) Municipal Area,06) Information and Communication,Total,60) Programming and broadcasting activities,3.0,9.0,1.0,0.0,4.0,2.0,2.0,0.0
2015,1) Municipal Area,06) Information and Communication,Total,61) Telecommunications,23.3142,128.3944,0.0,8.4333,87.9326,4.7333,21.8666,5.4286
2015,1) Municipal Area,06) Information and Communication,Total,"62) Computer programming, consultancy and related activities",172.8832,692.7144,0.0,20.5385,152.2589,408.1938,105.7232,6.0
2015,1) Municipal Area,06) Information and Communication,Total,63) Information service activities,9.35,22.45,0.0,0.0,5.1,11.6,5.75,0.0
2015,1) Municipal Area,06) Information and Communication,Total,Total,310.8945,1104.9941,3.0909,51.1536,308.877,536.3265,194.1175,11.4286
2015,2) Non Municipal Area,01) Business Trade and Services,01) 1 - 9 persons,45) Wholesale and retail trade and repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,01) 1 - 9 persons,"46) Wholesale trade, except of motor vehicles and motorcycles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,01) 1 - 9 persons,"47) Retail trade, except of motor vehicles and motorcycles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,01) 1 - 9 persons,55) Accommodation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,01) 1 - 9 persons,56) Food and beverage service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,01) 1 - 9 persons,68) Real estate activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,01) 1 - 9 persons,69) Legal and accounting activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,01) 1 - 9 persons,70) Activities of head offices; management consultancy activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,01) 1 - 9 persons,71) Architectural and engineering activities; technical testing and analysis,4.25,4.25,0.0,0.0,0.0,0.0,4.25,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,01) 1 - 9 persons,73) Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,01) 1 - 9 persons,"74) Other professional, scientific and technical activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,01) 1 - 9 persons,77) Rental and leasing activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,01) 1 - 9 persons,78) Employment activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,01) 1 - 9 persons,"79) Travel agency, tour operator, reservation service and related activities",34.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,01) 1 - 9 persons,80) Security and investigation activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,01) 1 - 9 persons,81) Services to buildings and landscape activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,01) 1 - 9 persons,"82) Office administrative, office support and other business support activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,01) 1 - 9 persons,"90) Creative, arts and entertainment activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,01) 1 - 9 persons,"91) Libraries, archives, museums and other cultural activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,01) 1 - 9 persons,92) Gambling and betting activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,01) 1 - 9 persons,93) Sports activities and amusement and recreation activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,01) 1 - 9 persons,95) Repair of computers and personal and household goods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,01) 1 - 9 persons,96) Other personal service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,01) 1 - 9 persons,Total,38.25,38.25,0.0,0.0,34.0,0.0,4.25,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,02) 10 - 15 persons,45) Wholesale and retail trade and repair of motor vehicles and motorcycles,12.6296,25.2592,0.0,12.6296,12.6296,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,02) 10 - 15 persons,"46) Wholesale trade, except of motor vehicles and motorcycles",14.8372,14.8372,0.0,0.0,0.0,0.0,14.8372,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,02) 10 - 15 persons,"47) Retail trade, except of motor vehicles and motorcycles",29.8718,59.7436,0.0,0.0,0.0,29.8718,29.8718,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,02) 10 - 15 persons,55) Accommodation,17.1176,17.1176,0.0,0.0,17.1176,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,02) 10 - 15 persons,56) Food and beverage service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,02) 10 - 15 persons,68) Real estate activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,02) 10 - 15 persons,69) Legal and accounting activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,02) 10 - 15 persons,71) Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,02) 10 - 15 persons,72) Scientific research and development,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,02) 10 - 15 persons,73) Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,02) 10 - 15 persons,"74) Other professional, scientific and technical activities",1.6667,1.6667,0.0,0.0,0.0,1.6667,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,02) 10 - 15 persons,77) Rental and leasing activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,02) 10 - 15 persons,"79) Travel agency, tour operator, reservation service and related activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,02) 10 - 15 persons,80) Security and investigation activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,02) 10 - 15 persons,81) Services to buildings and landscape activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,02) 10 - 15 persons,"82) Office administrative, office support and other business support activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,02) 10 - 15 persons,"90) Creative, arts and entertainment activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,02) 10 - 15 persons,"91) Libraries, archives, museums and other cultural activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,02) 10 - 15 persons,93) Sports activities and amusement and recreation activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,02) 10 - 15 persons,95) Repair of computers and personal and household goods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,02) 10 - 15 persons,96) Other personal service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,02) 10 - 15 persons,Total,76.1229,118.6243,0.0,12.6296,29.7472,31.5385,44.709,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,45) Wholesale and retail trade and repair of motor vehicles and motorcycles,10.3158,10.3158,0.0,0.0,0.0,0.0,10.3158,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,"46) Wholesale trade, except of motor vehicles and motorcycles",6.1471,6.1471,0.0,0.0,0.0,0.0,6.1471,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,"47) Retail trade, except of motor vehicles and motorcycles",13.6061,13.6061,0.0,0.0,0.0,0.0,13.6061,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,55) Accommodation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,56) Food and beverage service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,68) Real estate activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,69) Legal and accounting activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,71) Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,73) Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,"74) Other professional, scientific and technical activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,77) Rental and leasing activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,78) Employment activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,"79) Travel agency, tour operator, reservation service and related activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,80) Security and investigation activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,81) Services to buildings and landscape activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,"82) Office administrative, office support and other business support activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,"90) Creative, arts and entertainment activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,93) Sports activities and amusement and recreation activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,95) Repair of computers and personal and household goods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,96) Other personal service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,Total,30.069,30.069,0.0,0.0,0.0,0.0,30.069,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,45) Wholesale and retail trade and repair of motor vehicles and motorcycles,3.5833,10.7499,0.0,3.5833,0.0,0.0,7.1666,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,"46) Wholesale trade, except of motor vehicles and motorcycles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,"47) Retail trade, except of motor vehicles and motorcycles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,55) Accommodation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,56) Food and beverage service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,68) Real estate activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,71) Architectural and engineering activities; technical testing and analysis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,73) Advertising and market research,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,"74) Other professional, scientific and technical activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,77) Rental and leasing activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,78) Employment activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,80) Security and investigation activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,81) Services to buildings and landscape activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,"90) Creative, arts and entertainment activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,"91) Libraries, archives, museums and other cultural activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,93) Sports activities and amusement and recreation activities,1.5,1.5,0.0,0.0,0.0,0.0,1.5,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,95) Repair of computers and personal and household goods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,Total,5.0833,12.2499,0.0,3.5833,0.0,0.0,8.6666,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,05) 31 - 50 persons,45) Wholesale and retail trade and repair of motor vehicles and motorcycles,3.2857,6.5714,0.0,0.0,6.5714,0.0,0.0,0.0
2015,2) Non Municipal Area,01) Business Trade and Services,05) 31 - 50 persons,"46) Wholesale trade, except of motor vehicles and motorcycles",5.6552,5.6552,0.0,0.0,0.0,0.0,5.6552,0.0
